review,filtered
"Bhumi Merapi adalah salah satu destinasi wisata paling recommended di kawasan Kaliurang, Yogyakarta, yang menyuguhkan perpaduan antara keindahan alam, suasana sejuk kaki Gunung Merapi, dan berbagai wahana edukatif serta spot foto yang super …","['bhumi', 'rapi', 'salah', 'destinasi', 'wisata', 'recommended', 'kawasan', 'kaliurang', 'yogyakarta', 'suguh', 'padu', 'indah', 'alam', 'suasana', 'sejuk', 'kaki', 'gunung', 'rapi', 'wahana', 'edukatif', 'spot', 'foto', 'super', '']"
"Masih terbilang wisata baru di Jogja yang bisa dikunjungi layaknya Mini Zoo buat anak-anak, ada kelinci bebek kambing burung merak, kucing, ular dsb yang semuanya jinak bisa disentuh dengan tetap pengawasan orang dewasa. …","['bilang', 'wisata', 'jogja', 'kunjung', 'layak', 'mini', 'zoo', 'anakanak', 'kelinci', 'bebek', 'kambing', 'burung', 'merak', 'kucing', 'ular', 'dsb', 'jinak', 'sentuh', 'awas', 'orang', 'dewasa', '']"
"Tempatnya bagus, sejuk, ada mini zoo, dan spot2 foto yang bagus banget. Di area santorini, ternyata dalemnya juga cukup luas yaa.. kita bisa naik ke atas rumah2annya.. lalu ada mini cafe yg jual minuman di area santorini ini.. selain disini ada juga area foodcourt di dekat arah pintu keluar. Staff disini ramah banget sama pengunjung.","['bagus', 'sejuk', 'mini', 'zoo', 'spot', 'foto', 'bagus', 'banget', 'area', 'santorini', 'nyata', 'dalem', 'luas', 'yaa', 'rumah', 'mini', 'cafe', 'yg', 'jual', 'minum', 'area', 'santorini', 'area', 'foodcourt', 'arah', 'pintu', 'staff', 'ramah', 'banget', 'unjung']"
"Wisata edukasi cocok buat anak anak , dekat dengan jalan raya.dari area parkir sudah kelihatan hewan kelinci..ada binatang reptil, kucing, burung dll dan spot foto rumah kayu , gubuk Indian , naik kuda tapi bayar ya ,ada lagi  SANTORINI free tiket..","['wisata', 'edukasi', 'cocok', 'anak', 'anak', 'jalan', 'rayadari', 'area', 'parkir', 'lihat', 'hewan', 'kelinciada', 'binatang', 'reptil', 'kucing', 'burung', 'dll', 'spot', 'foto', 'rumah', 'kayu', 'gubuk', 'indian', 'kuda', 'bayar', 'ya', 'santorini', 'free', 'tiket']"
"Tempat nya asri, sejuk. Banyak spot foto bagus. Cocok untuk wisata edukasi karena ada beberapa edukasi flora dan fauna. Bersama keluarga dan pasangan pilihan yang menyenangkan untuk menikmati Argo Bhumi Merapi.","['nya', 'asri', 'sejuk', 'spot', 'foto', 'bagus', 'cocok', 'wisata', 'edukasi', 'edukasi', 'flora', 'fauna', 'keluarga', 'pasang', 'pilih', 'senang', 'nikmat', 'argo', 'bhumi', 'rapi']"
"Tempat wisata yg sejuk udaranya, berada dibawah kaki gunung merapi .
Tempat edukasi untuk anak² , spot foto yg instagramable, cocok untuk liburan akhir pekan bersama keluarga .
Ada minizoo juga .","['wisata', 'yg', 'sejuk', 'udara', 'kaki', 'gunung', 'rapi', 'edukasi', 'anak', 'spot', 'foto', 'yg', 'instagramable', 'cocok', 'libur', 'pekan', 'keluarga', 'minizoo']"
Tempat wisata viral yg ada di yogya..menawarkan argowisata dg konsep kebun binatang..cocok tuk anak2..untuk pengunjung dewasa juga cocok karena byk spot Instagramable..tiket masuk 30rb per org tuk smua wahana..jgn lupa memberi minum susu kambing ya dg nambah uang 5000 saja..,"['wisata', 'viral', 'yg', 'yogyamenawarkan', 'argowisata', 'dg', 'konsep', 'kebun', 'binatangcocok', 'tuk', 'anakuntuk', 'unjung', 'dewasa', 'cocok', 'byk', 'spot', 'instagramabletiket', 'masuk', 'rb', 'org', 'tuk', 'smua', 'wahanajgn', 'lupa', 'minum', 'susu', 'kambing', 'ya', 'dg', 'nambah', 'uang']"
"Tiket masuk harga 30rb perorang.. kids friendly, ada playground buat anak2, hewan kelinci, kucing, burung, kambing, ular dll.. kasih makan kelinci 5rb.. ada spot buat pre wedding, ada food courtnya, naik kuda 20rb klo gak salah.. musholla ada di dekat parkir, toilet lumayan bersih..","['tiket', 'masuk', 'harga', 'rb', 'orang', 'kids', 'friendly', 'playground', 'anak', 'hewan', 'kelinci', 'kucing', 'burung', 'kambing', 'ular', 'dll', 'kasih', 'makan', 'kelinci', 'rb', 'spot', 'pre', 'wedding', 'food', 'courtnya', 'kuda', 'rb', 'klo', 'gak', 'salah', 'musholla', 'parkir', 'toilet', 'lumayan', 'bersih']"
"Tempat nya luas banget, banyak spot-spot aesthetic","['nya', 'luas', 'banget', 'spotspot', 'aesthetic']"
"Lebih cocok kesini sm keluarga sih.. buat foto foto juga bagus.. ada banyak tumbuh2an, hewan2an juga. Bisa ngasih makan burung dara ataupun kambing.. kalo kesini jangan weekend deh pasti rame🤣 …","['cocok', 'kesini', 'sm', 'keluarga', 'sih', 'foto', 'foto', 'bagus', 'tumbuh', 'hewan', 'ngasih', 'makan', 'burung', 'dara', 'kambing', 'kalo', 'kesini', 'weekend', 'deh', 'rame', '']"
"baguss bgt tempat wisata lengkap dari kebun binatang sampe spot foto foto di Santorini, keren bgt Santorini buat foto foto, kalo kalian yg suka foto foto wajib ke Santorini di dalemnya bhumi merapi, nuansa kaya di luar negeri, dan aku saranin kesini pas weekday biar bisa foto foto sepuasnya, ga nyesel ke bhumi merapi","['baguss', 'bgt', 'wisata', 'lengkap', 'kebun', 'binatang', 'sampe', 'spot', 'foto', 'foto', 'santorini', 'keren', 'bgt', 'santorini', 'foto', 'foto', 'kalo', 'yg', 'suka', 'foto', 'foto', 'wajib', 'santorini', 'dalem', 'bhumi', 'rapi', 'nuansa', 'kaya', 'negeri', 'saranin', 'kesini', 'pas', 'weekday', 'biar', 'foto', 'foto', 'puas', 'ga', 'nyesel', 'bhumi', 'rapi']"
"2nd time kesini, dulu baru sama bocil 1 sekarang udah sama bocil 3. Dulu area foto baru under construction tapi area mini zoo nya udah lengkap. Sekarang area foto2nya udah cakep, mini zoo juga lebih tertata. Gak terlalu rame karena mungkin …","['nd', 'time', 'kesini', 'bocil', 'udah', 'bocil', 'area', 'foto', 'under', 'construction', 'area', 'mini', 'zoo', 'nya', 'udah', 'lengkap', 'area', 'foto', 'udah', 'cakep', 'mini', 'zoo', 'tata', 'gak', 'rame', '']"
"Tempat wisata ramah anak yang bikin anak² betah dan banyak spot foto bagus di langlang buana yang bisa menambah koleksi foto.
Sebaiknya jangan datang terlalu siang supaya gak terlalu panas 😊 …","['wisata', 'ramah', 'anak', 'bikin', 'anak', 'betah', 'spot', 'foto', 'bagus', 'langlang', 'buana', 'koleksi', 'foto', 'siang', 'gak', 'panas', '', '']"
"Tempatnya enak buat refreshing, apalagi yg bawa anak kecil. Suka banget liat hewan yg ada disana. Tiket masuknya bisa ditukerin sama segelas susu. Tempat yg paling disuka pastinya di Lang Lang Buana. Lucu bangunannya dan sangat instagramble …","['enak', 'refreshing', 'yg', 'bawa', 'anak', 'suka', 'banget', 'liat', 'hewan', 'yg', 'tiket', 'masuk', 'ditukerin', 'gelas', 'susu', 'yg', 'suka', 'lang', 'lang', 'buana', 'lucu', 'bangun', 'instagramble', '']"
"Tempatnya asyik. Lumayan luas dan Marem bila keliling disini. Hawa udaranya sejuk dan menyegarkan. Konsep agrowisatanya dapet, unsur modern nya juga masuk. Didalam banyak spot-spot replika dari luar negeri yang diboyong disini. Sejauh ini …","['asyik', 'lumayan', 'luas', 'marem', 'keliling', 'hawa', 'udara', 'sejuk', 'segar', 'konsep', 'agrowisata', 'dapet', 'unsur', 'modern', 'nya', 'masuk', 'spotspot', 'replika', 'negeri', 'boyong', '']"
Ademm... bagus.. kids friendly... krena hujan jd dibgin bgt.. suasananya enak jg mendung2 gitu.. cuma jd agak licin aja beberapa spot,"['ademm', 'bagus', 'kids', 'friendly', 'krena', 'hujan', 'jd', 'dibgin', 'bgt', 'suasana', 'enak', 'jg', 'mendung', 'gitu', 'jd', 'licin', 'aja', 'spot']"
"Cocok bgt kalo ngajak anak anak k sini
Ada mushola, toilet bersih, airnya dingins
Kalo berkunjung pas hari jumat, g ush khawatir nyari masjid buat sholat jumat. …","['cocok', 'bgt', 'kalo', 'ngajak', 'anak', 'anak', 'k', 'mushola', 'toilet', 'bersih', 'air', 'dingins', 'kalo', 'kunjung', 'pas', 'jumat', 'g', 'ush', 'khawatir', 'nyari', 'masjid', 'sholat', 'jumat', '']"
"Koleksi hewan mini zoo-nya masih sedikit. Tapi anak-anak saya puas banget main kejar-kejaran dengan linsang.
Area Santorini yang menghadirkan lorong-lorong khas berbagai negara sangat Instagrammable.","['koleksi', 'hewan', 'mini', 'zoonya', 'anakanak', 'puas', 'banget', 'main', 'kejarkejaran', 'linsang', 'area', 'santorini', 'hadir', 'loronglorong', 'khas', 'negara', 'instagrammable']"
"Rekomendasi buat liburan di Yogya,
Saya mau share saat visit ke agrowisata bhumi merapi ini..
Kalau kesini, saat cuaca cerah cocok banget deh,  banyak banget spot foto yang …","['rekomendasi', 'libur', 'yogya', 'share', 'visit', 'agrowisata', 'bhumi', 'rapi', 'kesini', 'cuaca', 'cerah', 'cocok', 'banget', 'deh', 'banget', 'spot', 'foto', '']"
"Tempatnya bagus dan menyenangkan untuk anak sy bermain sekaligus mengenal hewan, harga tiket juga tergolong standard (sesuai dengan apa yg disajikan) namun alangkah baiknya untuk ditambahkan lagi keberagaman jenis fauna yg menarik lagi","['bagus', 'senang', 'anak', 'sy', 'main', 'kenal', 'hewan', 'harga', 'tiket', 'golong', 'standard', 'sesuai', 'yg', 'saji', 'alangkah', 'agam', 'jenis', 'fauna', 'yg', 'tarik']"
"Keren bgt sih tempat inii. Ada tempat bermain sama binatang, tempat bunga, dan yg pasti spot fotonya bagus banget 😮‍💨 ada 3 tema spot foto nya, smua nya kerennn. …","['keren', 'bgt', 'sih', 'main', 'binatang', 'bunga', 'yg', 'spot', 'foto', 'bagus', 'banget', '', 'tema', 'spot', 'foto', 'nya', 'smua', 'nya', 'kerennn', '']"
"Tiket masuk 35.000 sudah termasuk ke santorini, parkir motor 5k. Lumayan buat healing sejenak loh tempatnya bersih, luas santorini nya juga bagus buat spot foto². Enak datang pas weekdays gak terlalu ramai","['tiket', 'masuk', 'masuk', 'santorini', 'parkir', 'motor', 'k', 'lumayan', 'healing', 'jenak', 'loh', 'bersih', 'luas', 'santorini', 'nya', 'bagus', 'spot', 'foto', 'enak', 'pas', 'weekdays', 'gak', 'ramai']"
"Tempat yang nyaman untuk berlibur dengan keluarga. Terletak di Kaliurang. Terdapat kebun binang mini dengan banyak jenis binatang. Pengunjung dapat berinteraksi langsung dengan binatang seperti kuda, ular, kelinci, kambing dan lainnya. …","['nyaman', 'libur', 'keluarga', 'letak', 'kaliurang', 'kebun', 'bang', 'mini', 'jenis', 'binatang', 'unjung', 'interaksi', 'langsung', 'binatang', 'kuda', 'ular', 'kelinci', 'kambing', '']"
"Tempatnya cukup luas, ramah untuk anak anak, banyak binatangnya, dan banyak spot fotonya.","['luas', 'ramah', 'anak', 'anak', 'binatang', 'spot', 'foto']"
Tempatnya sejuk dan cocok untuk wisata keluarga yang memiliki anak anak kecil. Ada mini zoo dan banyak spot untuk foto2. Harganya terjangkau sekali. Cuman klo lagi musim hujan agak repot untuk berteduh.,"['sejuk', 'cocok', 'wisata', 'keluarga', 'milik', 'anak', 'anak', 'mini', 'zoo', 'spot', 'foto', 'harga', 'jangkau', 'cuman', 'klo', 'musim', 'hujan', 'repot', 'teduh']"
"Tempat starategis, asri, luas, dan cukup banyak pilihan wahana dan hewan untuk menghibur anak. Pengalaman berkesan dengan biaya masuk yang cukup terjangkau. Terdapat mushola, stand kuliner, dan berbagai hewan yang dipelihara sehingga pengunjung dapat terhibur.","['starategis', 'asri', 'luas', 'pilih', 'wahana', 'hewan', 'hibur', 'anak', 'alam', 'kesan', 'biaya', 'masuk', 'jangkau', 'mushola', 'stand', 'kuliner', 'hewan', 'pelihara', 'unjung', 'hibur']"
"Kosepnya bagus sih buat spot foto, tp mkn kurang terawat di beberapa bagian, yg pingin foto ok banget sebagian areanya, ada beberapa satwa langka, ada minitur kota sabtorini, ada warungnya, tp bagi saya belum sesuai ekspetasi ketika liat di dunia maya","['kosepnya', 'bagus', 'sih', 'spot', 'foto', 'tp', 'mkn', 'awat', 'yg', 'pingin', 'foto', 'ok', 'banget', 'area', 'satwa', 'langka', 'minitur', 'kota', 'sabtorini', 'warung', 'tp', 'sesuai', 'ekspetasi', 'liat', 'dunia', 'maya']"
"Tempatnya sangat sejuk, nyaman untuk berlibur bersmaa keluarga","['sejuk', 'nyaman', 'libur', 'bersmaa', 'keluarga']"
"Lokasi hiburan yang menyenangkan, bagus untuk edukasi anak dari usia dini mengenal satwa, lebih bagus lagi flora diperbanyak serta di beri informasi untuk mengedukasi. Fauna juga lebih dirawat dan diberi ruang yg lebih besar terutama di …","['lokasi', 'hibur', 'senang', 'bagus', 'edukasi', 'anak', 'usia', 'kenal', 'satwa', 'bagus', 'flora', 'informasi', 'edukasi', 'fauna', 'rawat', 'ruang', 'yg', 'utama', '']"
Tempat bagus buat foto2 (banyak spot foto) & anak kecil juga terhibur bisa lihat & kasih makan berbagai satwa 👍👍 …,"['bagus', 'foto', 'spot', 'foto', 'anak', 'hibur', 'lihat', 'kasih', 'makan', 'satwa', '', '']"
Salah satu objek wisata yg family bgt. Buat foto aja sih bagusnya. Mungkin agak lebih cepat bosen ya. Karena gitu gitu aja,"['salah', 'objek', 'wisata', 'yg', 'family', 'bgt', 'foto', 'aja', 'sih', 'bagus', 'cepat', 'bosen', 'ya', 'gitu', 'gitu', 'aja']"
"Sekarang sudah tidak dapat susu lagi dgn alasan sejak pandemi. Harga tiket jadi 30ribu. Parkir mobil 10ribu (bayar didepan). Memang hewan sekarang lebih banyak. Ada tambahan rusa, babi hutan, dan tmpt foto dibelakang, tmpt jg lebih ditata","['susu', 'dgn', 'alas', 'pandemi', 'harga', 'tiket', 'ribu', 'parkir', 'mobil', 'ribu', 'bayar', 'hewan', 'rusa', 'babi', 'hutan', 'tmpt', 'foto', 'tmpt', 'jg', 'tata']"
"Kesini dadakan karena tertarik konsep agro Wisata, cukup menarik buat Anak2 dengan kebun binatang kecilnya, Anak2 berani main dengan ular besarnya, smoga bisa ditingkatkan lagi fasilitas yg lebih menarik","['kesini', 'dada', 'tarik', 'konsep', 'agro', 'wisata', 'tarik', 'anak', 'kebun', 'binatang', 'anak', 'berani', 'main', 'ular', 'smoga', 'tingkat', 'fasilitas', 'yg', 'tarik']"
"Salah satu destinasi wisata keluarga yang berada di lereng gunung Merapi, lokasinya cukup jauh dari pusat kota Yogyakarta, akses jalan menuju tempat ini mudah. Banyak tempat yang dapat dijadikan spot untuk berfoto, terdapat mini zoo juga. HTM nya 35k per orang, untuk saat ini pembayarannya hanya bisa cash.","['salah', 'destinasi', 'wisata', 'keluarga', 'lereng', 'gunung', 'rapi', 'lokasi', 'pusat', 'kota', 'yogyakarta', 'akses', 'jalan', 'tuju', 'mudah', 'spot', 'foto', 'mini', 'zoo', 'htm', 'nya', 'k', 'orang', 'bayar', 'cash']"
"Tempatnya stroller friendly meskipun ada beberapa yg jalan yg susah tp cuma sedikit. Ajak anak ke sini cocok.banget karena bisa interaksi sama hewan langsung. Kandang kucingnya kurang bersih.
Kalau mau cari makan berat better di area luar aja","['stroller', 'friendly', 'yg', 'jalan', 'yg', 'susah', 'tp', 'ajak', 'anak', 'cocokbanget', 'interaksi', 'hewan', 'langsung', 'kandang', 'kucing', 'bersih', 'cari', 'makan', 'berat', 'better', 'area', 'aja']"
"Tempat yang bagus untuk edukasi anak. Mengajarkan anak untuk menyayangi binatang ternak dengan memberi makan kelinci, memberi susu pada bayi domba. Bisa relax dengan naik kuda. Melihat ular, reptil. Terapi ikan, menangkap ikan. Ada …","['bagus', 'edukasi', 'anak', 'ajar', 'anak', 'sayang', 'binatang', 'ternak', 'makan', 'kelinci', 'susu', 'bayi', 'domba', 'relax', 'kuda', 'lihat', 'ular', 'reptil', 'terapi', 'ikan', 'tangkap', 'ikan', '']"
"Lokasi tempat ini arah utara dari kota jogja sekitar 15Km, harga tiket masuk 30ribu, selain wisata memberi makan hewan disini juga ada wisata ala ala santorini. Meskipun deket merapi tapi masih panas juga cuacanya.","['lokasi', 'arah', 'utara', 'kota', 'jogja', 'km', 'harga', 'tiket', 'masuk', 'ribu', 'wisata', 'makan', 'hewan', 'wisata', 'ala', 'ala', 'santorini', 'deket', 'rapi', 'panas', 'cuaca']"
"Tempat bagus dan banyak spot foto menarik. Tiket masuk 30k .. banyak hewan juga cocok untuk ajak anak"" bermain.. naik kuda cukup bayar 20k saja","['bagus', 'spot', 'foto', 'tarik', 'tiket', 'masuk', 'k', 'hewan', 'cocok', 'ajak', 'anak', 'main', 'kuda', 'bayar', 'k']"
"Untuk liburan anak2 sangat lah cocok, banyak wahana edukatif dan jg harga tiket masuk sangat murah (Rp 20.000@) itupun sudah termasuk free 1 gelas susu sapi segar","['libur', 'anak', 'cocok', 'wahana', 'edukatif', 'jg', 'harga', 'tiket', 'masuk', 'murah', 'rp', 'masuk', 'free', 'gelas', 'susu', 'sapi', 'segar']"
Tempat wisata yg cukup menarik dg minifarm ditrack awal membuat anak2 senang. Langlang buana yg unik dan cantik berasa ada di negara eropa. Harga tiket yg cukup terjangkau hanya 30rb/org.,"['wisata', 'yg', 'tarik', 'dg', 'minifarm', 'ditrack', 'anak', 'senang', 'langlang', 'buana', 'yg', 'unik', 'cantik', 'asa', 'negara', 'eropa', 'harga', 'tiket', 'yg', 'jangkau', 'rborg']"
"Tempat wisata ramah anak di jogja.. HTM 30rb/org
Yg hobi foto ada spot2 foto yg instagramable","['wisata', 'ramah', 'anak', 'jogja', 'htm', 'rborg', 'yg', 'hobi', 'foto', 'spot', 'foto', 'yg', 'instagramable']"
"Walaupun tidak terletak di pinggir jalan utama, akses kesini cukup mudah karena jalannya bagus dan ada baliho besar bertuliskan bhumi merapi yg ga mungkin kelewatan. Parkir mobil bayar 3rb. Tiket masuk per orang 20rb. Di dalam, pengunjung …","['letak', 'pinggir', 'jalan', 'utama', 'akses', 'kesini', 'mudah', 'jalan', 'bagus', 'baliho', 'tulis', 'bhumi', 'rapi', 'yg', 'ga', 'parkir', 'mobil', 'bayar', 'rb', 'tiket', 'masuk', 'orang', 'rb', 'unjung', '']"
"Tempatnya bersih, bagus bnyk spot foto dan bisa untuk pendidikan anak² mengenai hewan². Tapi untuk jalan keluar nya itu jauh dan muter²","['bersih', 'bagus', 'bnyk', 'spot', 'foto', 'didik', 'anak', 'kena', 'hewan', 'jalan', 'nya', 'muter']"
"Sebetulnya tmptnya bagus, cuma kayanya mulai kurang diminati,,, khusus bagian kandang kucingnya, sebaiknya lebih diperhatikan lg oleh pengurus, krn tercium bau menyengat dr kotorannya,,,","['tmptnya', 'bagus', 'kaya', 'mati', 'khusus', 'kandang', 'kucing', 'perhati', 'lg', 'urus', 'krn', 'cium', 'bau', 'sengat', 'dr', 'kotor']"
Wisata Agrowisata disini awalnya masuk bisa melihat kebun binatang mini sebelum selanjutnya ke lokasi tempat swafoto cantik yang biasanya menjadi tujuan utama. …,"['wisata', 'agrowisata', 'masuk', 'lihat', 'kebun', 'binatang', 'mini', 'lokasi', 'swafoto', 'cantik', 'tuju', 'utama', '']"
"Bagus, tapi binatangnya jenisnya sedikit dan sepi. Hanya ada beberapa jenis hewan seperti kelinci, ular, ayam jenis langka, iguana. Ada juga kuda. Cukup menarik buat mengajak anak-anak dan keluarga berwisata di tempat ini.","['bagus', 'binatang', 'jenis', 'sepi', 'jenis', 'hewan', 'kelinci', 'ular', 'ayam', 'jenis', 'langka', 'iguana', 'kuda', 'tarik', 'ajak', 'anakanak', 'keluarga', 'wisata']"
"Datang kesini dihari Jum'at, dengan HTM 30k dan parkir 3k. Tempatnya lumayan luas dengan beberapa satwa yang terawat & spot foto nya. Petugas ramah, lingkungan sejuk nan asri, sangat tenang, pikiran jadi fresh kembali.","['kesini', 'jumat', 'htm', 'k', 'parkir', 'k', 'lumayan', 'luas', 'satwa', 'awat', 'spot', 'foto', 'nya', 'tugas', 'ramah', 'lingkung', 'sejuk', 'nan', 'asri', 'tenang', 'pikir', 'fresh']"
"Spot foto bagus, dan juga asik. Instagramable banget
Ada playground juga
Cocok buat anak anak karena banyak binatang, dan kita bisa ngasih makan. Ada …","['spot', 'foto', 'bagus', 'asik', 'instagramable', 'banget', 'playground', 'cocok', 'anak', 'anak', 'binatang', 'ngasih', 'makan', '']"
"Instagramable. Saran kalo nyari spot foto disini jangan pas weekend apalagi liburan. Dijamin bakal rame dan nggak sempet dapet foto yg bagus. Cuma kalo buay edukasi anak kapanpun gak masalah, soalnya banyak hewannya juga. Bisa ngasih makan ke hewan","['instagramable', 'saran', 'kalo', 'nyari', 'spot', 'foto', 'pas', 'weekend', 'libur', 'jamin', 'rame', 'nggak', 'sempet', 'dapet', 'foto', 'yg', 'bagus', 'kalo', 'buay', 'edukasi', 'anak', 'gak', 'hewan', 'ngasih', 'makan', 'hewan']"
"Htm 30k
Banyak spot foto
Minizoo , tempat ngumbar anak okelah yaa .. …","['htm', 'k', 'spot', 'foto', 'minizoo', 'ngumbar', 'anak', 'oke', 'yaa', '']"
"Salah satu lokasi argo wisata yang ada dijogja tiket masuk per orang 20rbu cukup terjangkau, koleksi satwanya juga banyak, dan sangat ramah dengan anak2, kita dapat berinteraksi dengan kelinci, juga menjual makanan kelinci IDR 2500 per pakan cukup terjangkau, tiket juga dapat ditukar dengan segelas kecil susu","['salah', 'lokasi', 'argo', 'wisata', 'dijogja', 'tiket', 'masuk', 'orang', 'rbu', 'jangkau', 'koleksi', 'satwa', 'ramah', 'anak', 'interaksi', 'kelinci', 'jual', 'makan', 'kelinci', 'idr', 'pakan', 'jangkau', 'tiket', 'tukar', 'gelas', 'susu']"
"Tempat piknik di Jogja, pas hujan saat baru tiba, jadi kurang puas untuk keliling jalan jalan, tiket masuk 30 ribu.","['piknik', 'jogja', 'pas', 'hujan', 'puas', 'keliling', 'jalan', 'jalan', 'tiket', 'masuk', 'ribu']"
