text,Label, , .1, .2, .3, .4, .5, .6,predicted_label_id,predicted_label,confidence
"Tempatnya bagus cocok buat anak"" mengenal hewan tapi sayang bgt harga makanannya agak mahal, masak es teh satu harganya 10k",Negatif, , , , , , , ,0,Negatif,0.9035
"Kalau Anda lagi liburan di Yogyakarta, ada lho tempat seru yang sayang kalau enggak dikunjungin bersama anak-anak. Terletak di daerah utara Jogja tepatnya di Jalan Kaliurang KM 20. Namanya Bhumi Merapi. …", , , , , , , , ,2,Positif,0.934
"Dateng kesini kebetulan pas lagi libur lebaran, untuk tiket masuknya 35k (anak diatas 2thn sudah dihitung) udah termasuk semua fasilitas. Ada mini zoo juga, cocok kalo bawa anak kecil. …", , , , , , , , ,2,Positif,0.7408
"Wisata kekinian, wajib bgt mampir kalo ke joga.. Buat foto2 cantik di spot mirip santorini 😄💕 serasa melanglang buana 😄 …", , , , , , , , ,2,Positif,0.9686
Alhamdulillah edukasi hewan buat anak2 dan dewasa. Dan banyak tempat sampah. Ada larangan tidak boleh merokok., , , , , , , , ,2,Positif,0.5195
"Tempatnya lumayan luas, parkir juga luas. Disini bisa foto foto dengan beberapa jenis hewan, kelinci, aneka burung, kura kura dll
Ada juga resto bagi yang hendak mengisi perut. …", , , , , , , , ,2,Positif,0.9581
Akses kelokasi agro ini gampang bgt buat mobil jg. Tiket masuk agro 20k/org free 1gls susu didalem agro ada spot foto sendiri 10k/org parkir 2k/motor untuk mobil kutang tau ya. Musholla didepan dkt parkir toilet ddalem ada. Cocok bgt buat wisata keluarga buat anak² dewasa cocok segala usia, , , , , , , , ,2,Positif,0.9311
"Naahh ini sangat rekomen banget buat ngajak anak2 belajar kenalam sama berbagai hewan.
Bukan hanya itu disana juga ada mini nursery alias tempat pembibitan bunga dan …", , , , , , , , ,2,Positif,0.923
"Tempatnya sejuk dan bersih banget. Banyak kegiatan edukasi untuk anak anak seperti interaksi dengan hewan hewan lucu, memberi makan, berfoto bersama, naik kuda, dan petugasnya baik baik. Spot untuk foto pun banyaak sekali dan semuanya …", , , , , , , , ,2,Positif,0.9734
"Tempat yang lagi hits, parkir motor bayar 3000 dan tiket masuk di weekday (selasa) bayar 25.000 dan jika membawa kamera digital, dslr, mirrorless bayar juga 50.000 atau bisa dititpkan. Parkir luas, hawa dingin karna ada di lereng merapi …", , , , , , , , ,2,Positif,0.9291
"Destinasi ecotourism yang cocok untuk anak-anak. Meskipun bukan murni kebun binatang, di tempat ini anak-anak dapat mengenal beberapa jenis hewan dan memberi makan hewan diantaranya kelinci, kambing, rusa, bebek, merpati, kuda, dan domba. …", , , , , , , , ,2,Positif,0.9763
Favorit sekali tempat ini... Murah.. Dan untuk pengunjung balita ini sudah memuaskan. karena kita bebas berinteraksi ke semua satwa. Mungkin memang ga sebagus gembira loka atau taman hiburan lain.. Tetapi experience yang diberikan tempat ini bisa melebihi taman hiburan lain... Great Job, , , , , , , , ,2,Positif,0.4966
Lokasi nya aksesnya mudah...binatangnya lumayan bagus n lengkap bt bocil2..cm mau kasih masukan aja..dijaman serba cashless ini knp disini bayar masuknya cm nerima cash..agak bingung jg bt yg terbiasa cashless..sekian..makasih, , , , , , , , ,0,Negatif,0.671
"Ada mini zoo.foto sm binturong, main sama kelinci, ada utk outbound, paling suka yg Santorini utk spot foto.lokasi mudah di jangkau deket jln raya", , , , , , , , ,2,Positif,0.9721
"Tiket masuk agak ga jelas, bisa aja ga bayar kalo ada rombongan lain, tiket tidak diperiksa oleh petugas. Bagus buat yang suka foto ala2 di santorini, ada hewan2 juga buat anak-anak",Negatif, , , , , , , ,0,Negatif,0.8797
Tempat seru utk anak2 main sama hewan. Dan ada byk spot selfie di ini... tarif masuk terjangkau hanya 35k.., , , , , , , , ,2,Positif,0.9843
"Menurutku, tempat ini cocok buat liburan bersama keluarga. Sebenarnya konsep mini zoo nya aku suka ditambah hawa di sekitar tempat ini cukup sejuk tapi ketika hujan agak cukup merepotkan karena minimnya tempat untuk berteduh", , , , , , , , ,1,Netral,0.7411
"Sukaaaa bangeet kesini. Dgn tiket masuk 35ribu/org..kita bisa mendapatkan tempat wisata yg sejuk, binatang2 yg cute dan spot foto2 yg cantik2...pegawai semuanya ramah..toilet bersih. T4 maem juga ada. Pokoknya ga rugi berwisata kesini. Anak2 TK juga banyak yg kesini secara rombongan. Kereeeen👍👍 …", , , , , , , , ,2,Positif,0.9588
"Untuk harga 35.000 sangat worth it untuk dikunjungi.
Area sangat terawat
Banyak petugas …", , , , , , , , ,2,Positif,0.5815
"Agrowisata yang banyak berisi hewan juga, tempat wisata ramah anak", , , , , , , , ,2,Positif,0.9854
"Tempatnya bagus, tapi sayangnya ramai yaa di objek fotonya di langlang buana. Perpaduan alam ada satwa dan bangunan langlang buana yang dibangun mirip suasana di luar negeri untuk objek berfoto. Kalau bawa kamera slr kena cas yaa, jadi fotofotonya pakai hape ajaa hehe.",Negatif, , , , , , , ,0,Negatif,0.9631
"kesini 2x, karna dulu msh bnyak kelincinya, n ada kolam tangkap ikan. tp sayang td kesana kelinci nya tinggal segelintir, kolam ikan juga dah dirubah, lebih fokus ke area lang lang buana yg notabene untuk area foto2. utk harga tiket mustinya berbayar full utk anak 3th ke atas bukan 1 th ke atas.", , , , , , , , ,0,Negatif,0.9395
"HTM 30rb
tempat yg bagus untuk anak & keluarga.
ada tempat hewan2, rumah kurcaci, dan ada tempat seperti santorini. …", , , , , , , , ,2,Positif,0.9825
"Makin bagus dr terakhir aku k sni,
Rame tp tmpatnya luas jd tetap nyaman
Macam binatangnya makin banyakk skrg …", , , , , , , , ,1,Netral,0.5135
"Sebelom ke Santorini beneran, mampir Santorini Jogjakarta dulu kuy!
Banyak spot instagramable, pas mampir pas cuaca mendung, gerimis mengundang, ahh bikin syahduuu 😍 …", , , , , , , , ,2,Positif,0.8463
"Asikk dan seru,anak anak banyak cerita setelah pulang dari sini,ketika mereka main kelinci si adiknya di gigit sama musang,untung tidak robek hanya bedarah sedikit🤭🤭,recomen lah bwt pngetahuan hewan untuk anak anak …", , , , , , , , ,1,Netral,0.6841
"Koleksi binatangnya bagus""👍spot fotonya bagus""dan keren. Sarannya datang pagi biar gak antri foto …", , , , , , , , ,2,Positif,0.911
Bagus tempatnya. Kirain cuma spot foto doang. Ternyata ada mini zoo juga. Keren banget. Pegawainya juga ramah2. Tempat sangat luas. Recommended banget buat liburan bareng keluarga. Maybe bisa ambil hari biasa kalau mau kesini. Karna aku …, , , , , , , , ,2,Positif,0.7607
"Tempat bersih dan banyak spot foto yang luar biasa. Tempat makannya juga nyaman, tidak kehujanan atau kepanasan. Puas banget.",Positif, , , , , , , ,2,Positif,0.9843
"Wisata alam main kelinci, naik kuda, kasih minum domba, liat kura2 dan reptil, luwak, ada rumah Hobbit dan rumah kuno bagus buat foto....nuansa taman....tiket masuk 20rb/pax.dapat susu segar",Positif, , , , , , , ,2,Positif,0.9853
"Preferensi wisata buat yang lagi liburan di jogja, aksesnya mudah, HTM 30k per orang, kondisi new normal saat ini setiap pengunjung dibatasi waktu selama satu jam (prosedural). Konsepnya tematik ada garden, mini zoo, exterior ala2 santorini, instagenic banget.",Positif, , , , , , , ,2,Positif,0.9496
"Cocok buat anak-anak
Banyak pepohonan jd adem
Banyak spot foto …",Positif, , , , , , , ,2,Positif,0.9861
"Tempat nya sangat instagrammable, banyak spot foto HTM terjangkau karena ada mini zoo nya juga",Positif, , , , , , , ,2,Positif,0.9723
"Tempatnya bagus, ada beberapa hewan juga yang dipelihara seperti burung, kuda, ular dll. Jadi tempat rekreasi untuk keluarga maupun teman or pasangan. Dan tentu spot fotonya banyak, jadi bisa fotoan sm hewan or di spot foto Santorini (berasa di luar negeri) hihiw",Positif, , , , , , , ,2,Positif,0.9727
"Tempatnya asri dengan sejuknya udara pegunungan,tempat swapoto yg lumayan bagus dengan nuansa eropa
Tempat makan/resto juga tersedia dan ada kebun binatang mini ,cokok untuk …",Positif, , , , , , , ,2,Positif,0.9834
"agrowisata bhumi merapi kaliurang cocok buat wisata keluarga, dengan 35ribu anak anak udah bisa bermain dan berinteraksi dengan berbagai macam hewan seperti kucing,burung,iguana,kelinci,dan menunggang kuda,untuk yg dewasa bisa berfoto2 di spot2 seperti bakerstreet,santorini,alpenhouse, disini ada 5 restonyg tersebar diseluruh area",Positif, , , , , , , ,2,Positif,0.9829
"Harga tiket terjangkau, parkir luas, tempat bersih. koleksi binatangnya mmg tdk banyak krn hanya seperti mini zoo.",Positif, , , , , , , ,2,Positif,0.9635
"Tiket masuk murah per orang 20.000, dan untuk tiket masuk bisa dtukarkan dengan segelas kecil susu kambing sepertinya,  berhubung saya kesana saat cuaca mendung, jadi enak karena ga panas,  hanya saja karena tanah jadi sedikit becek da. …",Positif, , , , , , , ,2,Positif,0.9514
"Spot foto banyak, tempat nyaman, pelayanan ramah, area cocok untuk keluarga, harga sangat murah.",Positif, , , , , , , ,2,Positif,0.9872
"Masi ada yang dibangun, lumayan buat edukasi anak, ngasi makan binatang, horse riding, reptil area.. enaknya sih sore biar ga panassh. Kmrn anakku jg ga betah krn panas banget.", , , , , , , , ,1,Netral,0.5965
"Baru pertama ke sini, acara family gathering. Suka sekali suasananya, area luas, sejuk.. banyak spot foto, mini zoo sangat disukai anak-anak, juga aktivitas kyk main air cari ikan, belajar nanam bibit juga. Petugasnya ramah-ramah banget",Positif, , , , , , , ,2,Positif,0.9839
"Bhumi Merapi adalah salah satu destinasi wisata paling recommended di kawasan Kaliurang, Yogyakarta, yang menyuguhkan perpaduan antara keindahan alam, suasana sejuk kaki Gunung Merapi, dan berbagai wahana edukatif serta spot foto yang super …", , , , , , , , ,2,Positif,0.9822
"Masih terbilang wisata baru di Jogja yang bisa dikunjungi layaknya Mini Zoo buat anak-anak, ada kelinci bebek kambing burung merak, kucing, ular dsb yang semuanya jinak bisa disentuh dengan tetap pengawasan orang dewasa. …", , , , , , , , ,2,Positif,0.9407
"Tempatnya bagus, sejuk, ada mini zoo, dan spot2 foto yang bagus banget. Di area santorini, ternyata dalemnya juga cukup luas yaa.. kita bisa naik ke atas rumah2annya.. lalu ada mini cafe yg jual minuman di area santorini ini.. selain disini ada juga area foodcourt di dekat arah pintu keluar. Staff disini ramah banget sama pengunjung.",Positif, , , , , , , ,2,Positif,0.9645
"Wisata edukasi cocok buat anak anak , dekat dengan jalan raya.dari area parkir sudah kelihatan hewan kelinci..ada binatang reptil, kucing, burung dll dan spot foto rumah kayu , gubuk Indian , naik kuda tapi bayar ya ,ada lagi  SANTORINI free tiket..",Positif, , , , , , , ,2,Positif,0.986
"Tempat nya asri, sejuk. Banyak spot foto bagus. Cocok untuk wisata edukasi karena ada beberapa edukasi flora dan fauna. Bersama keluarga dan pasangan pilihan yang menyenangkan untuk menikmati Argo Bhumi Merapi.", , , , , , , , ,2,Positif,0.9813
"Tempat wisata yg sejuk udaranya, berada dibawah kaki gunung merapi .
Tempat edukasi untuk anak² , spot foto yg instagramable, cocok untuk liburan akhir pekan bersama keluarga .
Ada minizoo juga .",Positif, , , , , , , ,2,Positif,0.9873
Tempat wisata viral yg ada di yogya..menawarkan argowisata dg konsep kebun binatang..cocok tuk anak2..untuk pengunjung dewasa juga cocok karena byk spot Instagramable..tiket masuk 30rb per org tuk smua wahana..jgn lupa memberi minum susu kambing ya dg nambah uang 5000 saja..,Positif, , , , , , , ,2,Positif,0.9774
"Tiket masuk harga 30rb perorang.. kids friendly, ada playground buat anak2, hewan kelinci, kucing, burung, kambing, ular dll.. kasih makan kelinci 5rb.. ada spot buat pre wedding, ada food courtnya, naik kuda 20rb klo gak salah.. musholla ada di dekat parkir, toilet lumayan bersih..",, , , , , , , ,2,Positif,0.9593
"Tempat nya luas banget, banyak spot-spot aesthetic", , , , , , , , ,2,Positif,0.9719
"Lebih cocok kesini sm keluarga sih.. buat foto foto juga bagus.. ada banyak tumbuh2an, hewan2an juga. Bisa ngasih makan burung dara ataupun kambing.. kalo kesini jangan weekend deh pasti rame🤣 …",, , , , , , , ,2,Positif,0.5593
"baguss bgt tempat wisata lengkap dari kebun binatang sampe spot foto foto di Santorini, keren bgt Santorini buat foto foto, kalo kalian yg suka foto foto wajib ke Santorini di dalemnya bhumi merapi, nuansa kaya di luar negeri, dan aku saranin kesini pas weekday biar bisa foto foto sepuasnya, ga nyesel ke bhumi merapi",Positif, , , , , , , ,2,Positif,0.9698
"2nd time kesini, dulu baru sama bocil 1 sekarang udah sama bocil 3. Dulu area foto baru under construction tapi area mini zoo nya udah lengkap. Sekarang area foto2nya udah cakep, mini zoo juga lebih tertata. Gak terlalu rame karena mungkin …", , , , , , , , ,0,Negatif,0.4975
"Tempat wisata ramah anak yang bikin anak² betah dan banyak spot foto bagus di langlang buana yang bisa menambah koleksi foto.
Sebaiknya jangan datang terlalu siang supaya gak terlalu panas 😊 …", , , , , , , , ,2,Positif,0.9327
"Tempatnya enak buat refreshing, apalagi yg bawa anak kecil. Suka banget liat hewan yg ada disana. Tiket masuknya bisa ditukerin sama segelas susu. Tempat yg paling disuka pastinya di Lang Lang Buana. Lucu bangunannya dan sangat instagramble …",Positif, , , , , , , ,2,Positif,0.9784
"Tempatnya asyik. Lumayan luas dan Marem bila keliling disini. Hawa udaranya sejuk dan menyegarkan. Konsep agrowisatanya dapet, unsur modern nya juga masuk. Didalam banyak spot-spot replika dari luar negeri yang diboyong disini. Sejauh ini …",Positif, , , , , , , ,2,Positif,0.978
Ademm... bagus.. kids friendly... krena hujan jd dibgin bgt.. suasananya enak jg mendung2 gitu.. cuma jd agak licin aja beberapa spot,Netral, , , , , , , ,1,Netral,0.656
"Cocok bgt kalo ngajak anak anak k sini
Ada mushola, toilet bersih, airnya dingins
Kalo berkunjung pas hari jumat, g ush khawatir nyari masjid buat sholat jumat. …",Positif, , , , , , , ,2,Positif,0.9751
"Koleksi hewan mini zoo-nya masih sedikit. Tapi anak-anak saya puas banget main kejar-kejaran dengan linsang.
Area Santorini yang menghadirkan lorong-lorong khas berbagai negara sangat Instagrammable.",Positif, , , , , , , ,2,Positif,0.9782
"Rekomendasi buat liburan di Yogya,
Saya mau share saat visit ke agrowisata bhumi merapi ini..
Kalau kesini, saat cuaca cerah cocok banget deh,  banyak banget spot foto yang …", , , , , , , , ,2,Positif,0.979
"Tempatnya bagus dan menyenangkan untuk anak sy bermain sekaligus mengenal hewan, harga tiket juga tergolong standard (sesuai dengan apa yg disajikan) namun alangkah baiknya untuk ditambahkan lagi keberagaman jenis fauna yg menarik lagi", , , , , , , , ,1,Netral,0.8178
"Keren bgt sih tempat inii. Ada tempat bermain sama binatang, tempat bunga, dan yg pasti spot fotonya bagus banget 😮‍💨 ada 3 tema spot foto nya, smua nya kerennn. …", , , , , , , , ,2,Positif,0.8843
"Tiket masuk 35.000 sudah termasuk ke santorini, parkir motor 5k. Lumayan buat healing sejenak loh tempatnya bersih, luas santorini nya juga bagus buat spot foto². Enak datang pas weekdays gak terlalu ramai", , , , , , , , ,2,Positif,0.9551
"Tempat yang nyaman untuk berlibur dengan keluarga. Terletak di Kaliurang. Terdapat kebun binang mini dengan banyak jenis binatang. Pengunjung dapat berinteraksi langsung dengan binatang seperti kuda, ular, kelinci, kambing dan lainnya. …", , , , , , , , ,2,Positif,0.986
"Tempatnya cukup luas, ramah untuk anak anak, banyak binatangnya, dan banyak spot fotonya.", , , , , , , , ,1,Netral,0.5431
Tempatnya sejuk dan cocok untuk wisata keluarga yang memiliki anak anak kecil. Ada mini zoo dan banyak spot untuk foto2. Harganya terjangkau sekali. Cuman klo lagi musim hujan agak repot untuk berteduh., , , , , , , , ,2,Positif,0.8603
"Tempat starategis, asri, luas, dan cukup banyak pilihan wahana dan hewan untuk menghibur anak. Pengalaman berkesan dengan biaya masuk yang cukup terjangkau. Terdapat mushola, stand kuliner, dan berbagai hewan yang dipelihara sehingga pengunjung dapat terhibur.", , , , , , , , ,2,Positif,0.9761
"Kosepnya bagus sih buat spot foto, tp mkn kurang terawat di beberapa bagian, yg pingin foto ok banget sebagian areanya, ada beberapa satwa langka, ada minitur kota sabtorini, ada warungnya, tp bagi saya belum sesuai ekspetasi ketika liat di dunia maya",Negatif, , , , , , , ,0,Negatif,0.9707
"Tempatnya sangat sejuk, nyaman untuk berlibur bersmaa keluarga", , , , , , , , ,2,Positif,0.9739
"Lokasi hiburan yang menyenangkan, bagus untuk edukasi anak dari usia dini mengenal satwa, lebih bagus lagi flora diperbanyak serta di beri informasi untuk mengedukasi. Fauna juga lebih dirawat dan diberi ruang yg lebih besar terutama di …", , , , , , , , ,2,Positif,0.9655
Tempat bagus buat foto2 (banyak spot foto) & anak kecil juga terhibur bisa lihat & kasih makan berbagai satwa 👍👍 …, , , , , , , , ,2,Positif,0.9847
Salah satu objek wisata yg family bgt. Buat foto aja sih bagusnya. Mungkin agak lebih cepat bosen ya. Karena gitu gitu aja, , , , , , , , ,0,Negatif,0.6455
"Sekarang sudah tidak dapat susu lagi dgn alasan sejak pandemi. Harga tiket jadi 30ribu. Parkir mobil 10ribu (bayar didepan). Memang hewan sekarang lebih banyak. Ada tambahan rusa, babi hutan, dan tmpt foto dibelakang, tmpt jg lebih ditata", , , , , , , , ,0,Negatif,0.9724
"Kesini dadakan karena tertarik konsep agro Wisata, cukup menarik buat Anak2 dengan kebun binatang kecilnya, Anak2 berani main dengan ular besarnya, smoga bisa ditingkatkan lagi fasilitas yg lebih menarik", , , , , , , , ,1,Netral,0.809
"Salah satu destinasi wisata keluarga yang berada di lereng gunung Merapi, lokasinya cukup jauh dari pusat kota Yogyakarta, akses jalan menuju tempat ini mudah. Banyak tempat yang dapat dijadikan spot untuk berfoto, terdapat mini zoo juga. HTM nya 35k per orang, untuk saat ini pembayarannya hanya bisa cash.", , , , , , , , ,2,Positif,0.8762
"Tempatnya stroller friendly meskipun ada beberapa yg jalan yg susah tp cuma sedikit. Ajak anak ke sini cocok.banget karena bisa interaksi sama hewan langsung. Kandang kucingnya kurang bersih.
Kalau mau cari makan berat better di area luar aja",Negatif, , , , , , , ,0,Negatif,0.9748
