review,label, , .1, .2, .3, .4, .5, .6
"Wisata alami, terbagi menjadi beberapa spot. Beberapa satwa bisa dinikmati, berfoto bersama burung hantu, area kelinci, rusa , rumah Hobit juga area Langlang Buana spot berrfoto ala Santorini 👌 …",Positif, , , , , , , 
"Bhumi merapi cocok utk acara rekreasi keluarga. Datang pas weekdays spy tidak terlalu crowded. Tiket 30k. Lokasi bersih, tertata rapi, kamar mandi juga OK. Banyak spot foto yg menarik, cocok buat yg suka foto2. Area Santorini dan Lang Lang Buana banyak spot foto yg menarik. Harus bergantian utk fotonya.",Positif, , , , , , , 
"Cocok untuk rekreasi keluarga disini ada spot foto, binatangnya juga banyak, petugasnya ramah2, anak2 juga sekalian belajar",Positif, , , , , , , 
"Tempat wisata anak, remaja dan dewasa kesini hanya untuk foto-foto. Untuk langlang buana, wahana barunya masih terlalu kecil sih, masih minim spot fotonyaa apalagi banyak pengunjung. Mushola untuk level ""tempat rekreasi"" juga masih belum memadai.",Positif, , , , , , , 
"Tempat wisata untuk foto foto. Banyak obyek foto mulai dari fauna (kuda, ular, komodo dll) dan model bangunan unik. ada juga makanan kecil/Snack dan minuman.",Positif, , , , , , , 
"Tiket masuk 20rb/orng untuk tiket parkir 3rb
Kasih makan kelinci 2500 kasih susu kambinh 5000....suasanany tidak terlalu rame jdi asyik... Dr luar kelihatan kecil ternyata setelah berkeliling lumayan juga …",Positif, , , , , , , 
"Cocok untuk menemani liburan anak2. Tiket dapat ditukarkan dengan susu. Tempat luas, hawa Kaliurang yang sejuk juga membuat nyaman",Positif, , , , , , , 
"Untuk keluarga yang mau liburan hemat bisa kunjungi tempat ini karna htm nya cukup terjangkau yaitu dengan 25ribu bisa masuk ketempat ini. Didalamnya banyak berbagai edukasi mengenai hewan-hewan seperti luwak, musang, reptil, dan lain-lain. …",Positif, , , , , , , 
"saat cocok untuk wisata keluarga ...ada berbagai macam fauna seperti kelinci,burung,kucing Ras,macam macam musang dll...mempunyai sejumlah spot foto yang pastinya instragamable banget..",Positif, , , , , , , 
"Tempat wisata yg cocok untuk keluarga, untuk anak2 ada mini zoo nya, bisa lihat domba, kambing, kelinci, rusa, bebek, dll. Untuk anak remaja ada langlang buana yg bagus banget untuk foto2 Instagramable, banyak spot foto yg bagus, seperti …",Positif, , , , , , , 
"Suasananya nyaman, ada minizoo, dengan harga tiket terjangkau (cuma harus uang tunai).",Negatif, , , , , , , 
"Kalau Anda lagi liburan di Yogyakarta, ada lho tempat seru yang sayang kalau enggak dikunjungin bersama anak-anak. Terletak di daerah utara Jogja tepatnya di Jalan Kaliurang KM 20. Namanya Bhumi Merapi. …",Positif, , , , , , , 
"Dateng kesini kebetulan pas lagi libur lebaran, untuk tiket masuknya 35k (anak diatas 2thn sudah dihitung) udah termasuk semua fasilitas. Ada mini zoo juga, cocok kalo bawa anak kecil. …",Positif, , , , , , , 
"Wisata kekinian, wajib bgt mampir kalo ke joga.. Buat foto2 cantik di spot mirip santorini 😄💕 serasa melanglang buana 😄 …",Positif, , , , , , , 
Alhamdulillah edukasi hewan buat anak2 dan dewasa. Dan banyak tempat sampah. Ada larangan tidak boleh merokok.,Positif, , , , , , , 
"Tempatnya lumayan luas, parkir juga luas. Disini bisa foto foto dengan beberapa jenis hewan, kelinci, aneka burung, kura kura dll
Ada juga resto bagi yang hendak mengisi perut. …",Positif, , , , , , , 
Akses kelokasi agro ini gampang bgt buat mobil jg. Tiket masuk agro 20k/org free 1gls susu didalem agro ada spot foto sendiri 10k/org parkir 2k/motor untuk mobil kutang tau ya. Musholla didepan dkt parkir toilet ddalem ada. Cocok bgt buat wisata keluarga buat anak² dewasa cocok segala usia,Positif, , , , , , , 
"Naahh ini sangat rekomen banget buat ngajak anak2 belajar kenalam sama berbagai hewan.
Bukan hanya itu disana juga ada mini nursery alias tempat pembibitan bunga dan …",Positif, , , , , , , 
"Tempatnya sejuk dan bersih banget. Banyak kegiatan edukasi untuk anak anak seperti interaksi dengan hewan hewan lucu, memberi makan, berfoto bersama, naik kuda, dan petugasnya baik baik. Spot untuk foto pun banyaak sekali dan semuanya …",Positif, , , , , , , 
"Tempat yang lagi hits, parkir motor bayar 3000 dan tiket masuk di weekday (selasa) bayar 25.000 dan jika membawa kamera digital, dslr, mirrorless bayar juga 50.000 atau bisa dititpkan. Parkir luas, hawa dingin karna ada di lereng merapi …",Negatif, , , , , , , 
"Destinasi ecotourism yang cocok untuk anak-anak. Meskipun bukan murni kebun binatang, di tempat ini anak-anak dapat mengenal beberapa jenis hewan dan memberi makan hewan diantaranya kelinci, kambing, rusa, bebek, merpati, kuda, dan domba. …",Positif, , , , , , , 
Favorit sekali tempat ini... Murah.. Dan untuk pengunjung balita ini sudah memuaskan. karena kita bebas berinteraksi ke semua satwa. Mungkin memang ga sebagus gembira loka atau taman hiburan lain.. Tetapi experience yang diberikan tempat ini bisa melebihi taman hiburan lain... Great Job,Positif, , , , , , , 
Lokasi nya aksesnya mudah...binatangnya lumayan bagus n lengkap bt bocil2..cm mau kasih masukan aja..dijaman serba cashless ini knp disini bayar masuknya cm nerima cash..agak bingung jg bt yg terbiasa cashless..sekian..makasih,Negatif, , , , , , , 
"Ada mini zoo.foto sm binturong, main sama kelinci, ada utk outbound, paling suka yg Santorini utk spot foto.lokasi mudah di jangkau deket jln raya",Positif, , , , , , , 
Tempat seru utk anak2 main sama hewan. Dan ada byk spot selfie di ini... tarif masuk terjangkau hanya 35k..,Positif, , , , , , , 
"Menurutku, tempat ini cocok buat liburan bersama keluarga. Sebenarnya konsep mini zoo nya aku suka ditambah hawa di sekitar tempat ini cukup sejuk tapi ketika hujan agak cukup merepotkan karena minimnya tempat untuk berteduh",Positif, , , , , , , 
"Sukaaaa bangeet kesini. Dgn tiket masuk 35ribu/org..kita bisa mendapatkan tempat wisata yg sejuk, binatang2 yg cute dan spot foto2 yg cantik2...pegawai semuanya ramah..toilet bersih. T4 maem juga ada. Pokoknya ga rugi berwisata kesini. Anak2 TK juga banyak yg kesini secara rombongan. Kereeeen👍👍 …",Positif, , , , , , , 
"Untuk harga 35.000 sangat worth it untuk dikunjungi.
Area sangat terawat
Banyak petugas …",Negatif, , , , , , , 
"Agrowisata yang banyak berisi hewan juga, tempat wisata ramah anak",Positif, , , , , , , 
"kesini 2x, karna dulu msh bnyak kelincinya, n ada kolam tangkap ikan. tp sayang td kesana kelinci nya tinggal segelintir, kolam ikan juga dah dirubah, lebih fokus ke area lang lang buana yg notabene untuk area foto2. utk harga tiket mustinya berbayar full utk anak 3th ke atas bukan 1 th ke atas.",Positif, , , , , , , 
"HTM 30rb
tempat yg bagus untuk anak & keluarga.
ada tempat hewan2, rumah kurcaci, dan ada tempat seperti santorini. …",Positif, , , , , , , 
"Makin bagus dr terakhir aku k sni,
Rame tp tmpatnya luas jd tetap nyaman
Macam binatangnya makin banyakk skrg …",Negatif, , , , , , , 
"Sebelom ke Santorini beneran, mampir Santorini Jogjakarta dulu kuy!
Banyak spot instagramable, pas mampir pas cuaca mendung, gerimis mengundang, ahh bikin syahduuu 😍 …",Positif, , , , , , , 
"Asikk dan seru,anak anak banyak cerita setelah pulang dari sini,ketika mereka main kelinci si adiknya di gigit sama musang,untung tidak robek hanya bedarah sedikit🤭🤭,recomen lah bwt pngetahuan hewan untuk anak anak …",Positif, , , , , , , 
"Koleksi binatangnya bagus""👍spot fotonya bagus""dan keren. Sarannya datang pagi biar gak antri foto …",Positif, , , , , , , 
Bagus tempatnya. Kirain cuma spot foto doang. Ternyata ada mini zoo juga. Keren banget. Pegawainya juga ramah2. Tempat sangat luas. Recommended banget buat liburan bareng keluarga. Maybe bisa ambil hari biasa kalau mau kesini. Karna aku …,Positif, , , , , , , 
"Masi ada yang dibangun, lumayan buat edukasi anak, ngasi makan binatang, horse riding, reptil area.. enaknya sih sore biar ga panassh. Kmrn anakku jg ga betah krn panas banget.",Positif, , , , , , , 
"Bhumi Merapi adalah salah satu destinasi wisata paling recommended di kawasan Kaliurang, Yogyakarta, yang menyuguhkan perpaduan antara keindahan alam, suasana sejuk kaki Gunung Merapi, dan berbagai wahana edukatif serta spot foto yang super …",Positif, , , , , , , 
"Masih terbilang wisata baru di Jogja yang bisa dikunjungi layaknya Mini Zoo buat anak-anak, ada kelinci bebek kambing burung merak, kucing, ular dsb yang semuanya jinak bisa disentuh dengan tetap pengawasan orang dewasa. …",Positif, , , , , , , 
"Tempat nya asri, sejuk. Banyak spot foto bagus. Cocok untuk wisata edukasi karena ada beberapa edukasi flora dan fauna. Bersama keluarga dan pasangan pilihan yang menyenangkan untuk menikmati Argo Bhumi Merapi.",Positif, , , , , , , 
"Tiket masuk harga 30rb perorang.. kids friendly, ada playground buat anak2, hewan kelinci, kucing, burung, kambing, ular dll.. kasih makan kelinci 5rb.. ada spot buat pre wedding, ada food courtnya, naik kuda 20rb klo gak salah.. musholla ada di dekat parkir, toilet lumayan bersih..",Positif, , , , , , , 
"Tempat nya luas banget, banyak spot-spot aesthetic",Positif, , , , , , , 
"Lebih cocok kesini sm keluarga sih.. buat foto foto juga bagus.. ada banyak tumbuh2an, hewan2an juga. Bisa ngasih makan burung dara ataupun kambing.. kalo kesini jangan weekend deh pasti rame🤣 …",Positif, , , , , , , 
"2nd time kesini, dulu baru sama bocil 1 sekarang udah sama bocil 3. Dulu area foto baru under construction tapi area mini zoo nya udah lengkap. Sekarang area foto2nya udah cakep, mini zoo juga lebih tertata. Gak terlalu rame karena mungkin …",Negatif, , , , , , , 
"Tempat wisata ramah anak yang bikin anak² betah dan banyak spot foto bagus di langlang buana yang bisa menambah koleksi foto.
Sebaiknya jangan datang terlalu siang supaya gak terlalu panas 😊 …",Positif, , , , , , , 
"Rekomendasi buat liburan di Yogya,
Saya mau share saat visit ke agrowisata bhumi merapi ini..
Kalau kesini, saat cuaca cerah cocok banget deh,  banyak banget spot foto yang …",Positif, , , , , , , 
"Tempatnya bagus dan menyenangkan untuk anak sy bermain sekaligus mengenal hewan, harga tiket juga tergolong standard (sesuai dengan apa yg disajikan) namun alangkah baiknya untuk ditambahkan lagi keberagaman jenis fauna yg menarik lagi",Negatif, , , , , , , 
"Keren bgt sih tempat inii. Ada tempat bermain sama binatang, tempat bunga, dan yg pasti spot fotonya bagus banget 😮‍💨 ada 3 tema spot foto nya, smua nya kerennn. …",Positif, , , , , , , 
"Tiket masuk 35.000 sudah termasuk ke santorini, parkir motor 5k. Lumayan buat healing sejenak loh tempatnya bersih, luas santorini nya juga bagus buat spot foto². Enak datang pas weekdays gak terlalu ramai",Positif, , , , , , , 
"Tempat yang nyaman untuk berlibur dengan keluarga. Terletak di Kaliurang. Terdapat kebun binang mini dengan banyak jenis binatang. Pengunjung dapat berinteraksi langsung dengan binatang seperti kuda, ular, kelinci, kambing dan lainnya. …",Positif, , , , , , , 
"Tempatnya cukup luas, ramah untuk anak anak, banyak binatangnya, dan banyak spot fotonya.",Positif, , , , , , , 
Tempatnya sejuk dan cocok untuk wisata keluarga yang memiliki anak anak kecil. Ada mini zoo dan banyak spot untuk foto2. Harganya terjangkau sekali. Cuman klo lagi musim hujan agak repot untuk berteduh.,Positif, , , , , , , 
"Tempat starategis, asri, luas, dan cukup banyak pilihan wahana dan hewan untuk menghibur anak. Pengalaman berkesan dengan biaya masuk yang cukup terjangkau. Terdapat mushola, stand kuliner, dan berbagai hewan yang dipelihara sehingga pengunjung dapat terhibur.",Positif, , , , , , , 
"Tempatnya sangat sejuk, nyaman untuk berlibur bersmaa keluarga",Positif, , , , , , , 
"Lokasi hiburan yang menyenangkan, bagus untuk edukasi anak dari usia dini mengenal satwa, lebih bagus lagi flora diperbanyak serta di beri informasi untuk mengedukasi. Fauna juga lebih dirawat dan diberi ruang yg lebih besar terutama di …",Negatif, , , , , , , 
Tempat bagus buat foto2 (banyak spot foto) & anak kecil juga terhibur bisa lihat & kasih makan berbagai satwa 👍👍 …,Positif, , , , , , , 
Salah satu objek wisata yg family bgt. Buat foto aja sih bagusnya. Mungkin agak lebih cepat bosen ya. Karena gitu gitu aja,Negatif, , , , , , , 
"Sekarang sudah tidak dapat susu lagi dgn alasan sejak pandemi. Harga tiket jadi 30ribu. Parkir mobil 10ribu (bayar didepan). Memang hewan sekarang lebih banyak. Ada tambahan rusa, babi hutan, dan tmpt foto dibelakang, tmpt jg lebih ditata",Negatif, , , , , , , 
"Kesini dadakan karena tertarik konsep agro Wisata, cukup menarik buat Anak2 dengan kebun binatang kecilnya, Anak2 berani main dengan ular besarnya, smoga bisa ditingkatkan lagi fasilitas yg lebih menarik",Positif, , , , , , , 
"Salah satu destinasi wisata keluarga yang berada di lereng gunung Merapi, lokasinya cukup jauh dari pusat kota Yogyakarta, akses jalan menuju tempat ini mudah. Banyak tempat yang dapat dijadikan spot untuk berfoto, terdapat mini zoo juga. HTM nya 35k per orang, untuk saat ini pembayarannya hanya bisa cash.",Positif, , , , , , , 
"Tempat yang bagus untuk edukasi anak. Mengajarkan anak untuk menyayangi binatang ternak dengan memberi makan kelinci, memberi susu pada bayi domba. Bisa relax dengan naik kuda. Melihat ular, reptil. Terapi ikan, menangkap ikan. Ada …",Positif, , , , , , , 
"Lokasi tempat ini arah utara dari kota jogja sekitar 15Km, harga tiket masuk 30ribu, selain wisata memberi makan hewan disini juga ada wisata ala ala santorini. Meskipun deket merapi tapi masih panas juga cuacanya.",Positif, , , , , , , 
"Tempat bagus dan banyak spot foto menarik. Tiket masuk 30k .. banyak hewan juga cocok untuk ajak anak"" bermain.. naik kuda cukup bayar 20k saja",Positif, , , , , , , 
"Untuk liburan anak2 sangat lah cocok, banyak wahana edukatif dan jg harga tiket masuk sangat murah (Rp 20.000@) itupun sudah termasuk free 1 gelas susu sapi segar",Positif, , , , , , , 
Tempat wisata yg cukup menarik dg minifarm ditrack awal membuat anak2 senang. Langlang buana yg unik dan cantik berasa ada di negara eropa. Harga tiket yg cukup terjangkau hanya 30rb/org.,Positif, , , , , , , 
"Tempat wisata ramah anak di jogja.. HTM 30rb/org
Yg hobi foto ada spot2 foto yg instagramable",Positif, , , , , , , 
"Walaupun tidak terletak di pinggir jalan utama, akses kesini cukup mudah karena jalannya bagus dan ada baliho besar bertuliskan bhumi merapi yg ga mungkin kelewatan. Parkir mobil bayar 3rb. Tiket masuk per orang 20rb. Di dalam, pengunjung …",Positif, , , , , , , 
"Tempatnya bersih, bagus bnyk spot foto dan bisa untuk pendidikan anak² mengenai hewan². Tapi untuk jalan keluar nya itu jauh dan muter²",Positif, , , , , , , 
Wisata Agrowisata disini awalnya masuk bisa melihat kebun binatang mini sebelum selanjutnya ke lokasi tempat swafoto cantik yang biasanya menjadi tujuan utama. …,Positif, , , , , , , 
"Bagus, tapi binatangnya jenisnya sedikit dan sepi. Hanya ada beberapa jenis hewan seperti kelinci, ular, ayam jenis langka, iguana. Ada juga kuda. Cukup menarik buat mengajak anak-anak dan keluarga berwisata di tempat ini.",Positif, , , , , , , 
"Datang kesini dihari Jum'at, dengan HTM 30k dan parkir 3k. Tempatnya lumayan luas dengan beberapa satwa yang terawat & spot foto nya. Petugas ramah, lingkungan sejuk nan asri, sangat tenang, pikiran jadi fresh kembali.",Positif, , , , , , , 
"Spot foto bagus, dan juga asik. Instagramable banget
Ada playground juga
Cocok buat anak anak karena banyak binatang, dan kita bisa ngasih makan. Ada …",Positif, , , , , , , 
"Instagramable. Saran kalo nyari spot foto disini jangan pas weekend apalagi liburan. Dijamin bakal rame dan nggak sempet dapet foto yg bagus. Cuma kalo buay edukasi anak kapanpun gak masalah, soalnya banyak hewannya juga. Bisa ngasih makan ke hewan",Positif, , , , , , , 
"Htm 30k
Banyak spot foto
Minizoo , tempat ngumbar anak okelah yaa .. …",Positif, , , , , , , 
"Salah satu lokasi argo wisata yang ada dijogja tiket masuk per orang 20rbu cukup terjangkau, koleksi satwanya juga banyak, dan sangat ramah dengan anak2, kita dapat berinteraksi dengan kelinci, juga menjual makanan kelinci IDR 2500 per pakan cukup terjangkau, tiket juga dapat ditukar dengan segelas kecil susu",Positif, , , , , , , 
"Tempat piknik di Jogja, pas hujan saat baru tiba, jadi kurang puas untuk keliling jalan jalan, tiket masuk 30 ribu.",Positif, , , , , , , 
"Main ke sini 29 dec 2020

Protokol kesehatan sudah berjalan …",Negatif, , , , , , , 
"Tiket masuk terusan semua wahana hanya 25rb.
Area wahananya banyak
Sangat mengedukasi anak2 …",Positif, , , , , , , 
"Tempat bagus, murah fotoable banget hehee, cuman masih banyak yg diperbaiki jd gak semua tempat bisa dikunjungi, untuk mini zoo nya lumayan kurang terawat",Negatif, , , , , , , 
"Spot fotonya keren,, area luas ,, petugasnya ramah²..",Positif, , , , , , , 
"Tempat yang sangat bagus banget,dan ada juga ada hewan2 disana jadi anak2 senang",Positif, , , , , , , 
"Edisi libur lebaran 2025... sangat cocok untuk berfoto2, tempat rapi, bersih dan harga tiket masuk terjangkau...",Positif, , , , , , , 
"Cocok untuk anak-anak ataupun dewasa. Banyak permainan anaknya, ada mini zoo dll.",Positif, , , , , , , 
